NQUEST,POS_A3,POS_B,POS_C1,POS_C2,POS_C3,POS_D1,POS_D2,POS_D3,POS_E1,POS_E2,POS_F1,POS_F2,POS_G,POS_H,FONDIPOSS,FONDIQUOTA1,FONDIQUOTA2,PIRPOSS,PIRAMM,VARAF,VARAFA,VARAFB,RISFIN,RISMOTBIS,RISPAR,RISPARFINE,VARRISPAR,PRECAUZ,EMERG,QTASSO,QINT,QRISK1,Sconto1,Sconto2,Sconto3,Sconto4,DOCSEZC,AFA3,AFB,AFC1,AFC2,AFC3,AFD1,AFD2,AFD3,AFE1,AFE2,AFF1,AFF2,AFG,AFH,PDEPOS,AFDEPOS
938828,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,2,,3,,50000,4,2,3,2,2,150000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,35000,20000,0,0,0,0,0,0,1,12000
938833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,2,,,4,2,1,1,2,50000,1,3,2,2,2,1,,,2,0,0,50000,0,0,0,0,20000,0,0,0,0,0,0,1,10000
938834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,30000,2,3,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
938839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,15000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
938853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,4,1,1,1,10000,1,5,5,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938865,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,2,,4,,,3,3,1,1,2,15000,1,4,4,3,2,2,2,2,2,0,0,0,0,0,785999.10161,6772.4742227,0,0,0,0,0,0,0,1,1387089.3854
938882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,60000,1,3,2,3,2,2,2,2,2,60759.971416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840.1302369
938888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,1,1,3,80000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11103.032313
938920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,3,100000,1,4,4,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68528.135277
938992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,10000,1,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
938993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,5,2,1,3,50000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900
938996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,10000,2,3,2,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9200
939031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,1,1,2,50000,1,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
939035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,2,50000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000
939041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,,,2,,1,10000,,2,3,1,1,1,100000,1,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,140000,0,0,0,0,35000,0,1,58000
939043,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,2,100000,1,1,2,2,1,,,,2,0,0,30000,0,0,5000,5000,0,0,0,0,0,0,0,1,21000
939051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,2,2,3,50000,2,3,2,2,2,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5700
939066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,2,150000,1,3,2,2,2,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5800
939071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,4,3,3,1,2,50000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000
939088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,2,2,3,50000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8500
939109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,2,120000,2,2,2,3,2,1,,,2,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32900
939114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,4,,,4,5,1,1,1,10000,1,1,2,2,1,,,,1,0,118236.90334,0,0,0,900,0,0,0,0,0,0,0,0,1,50100
939119,0,1,1,1,0,1,1,1,1,0,0,1,0,0,3,50,50,2,,3,,2000,2,3,1,1,2,10000,2,1,2,1,2,2,1,,1,0,90000,30000,15000,0,10000,12500,11000,250000,0,0,3000,0,0,1,80000
939139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,2,80000,1,3,2,2,2,2,1,,2,0,0,0,0,52443.705338,0,0,0,0,0,0,0,0,0,1,9854.9123809
939149,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,,,2,,1,100000,,3,3,1,1,3,200000,1,1,2,2,2,2,2,2,2,50000,49178.236776,0,0,0,0,0,24301.240906,10381.699162,144.19424789,0,0,0,0,1,402183.03834
939153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,1,30000,,3,3,1,1,1,200000,1,1,2,2,2,2,1,,2,0,100000,0,0,0,0,0,100000,0,0,0,0,0,0,1,400000
939154,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,,,2,,2,,,1,2,1,1,1,2000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,12100,12100,0,0,12100,0,0,1,12100
939156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,50000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
939157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,1,3000,1,1,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000
939161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,2,2,3,1000000,1,1,2,2,1,,,,2,0,0,0,0,0,56402.028126,0,0,0,0,0,0,0,0,1,14827.870473
939168,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,2,,1,50000,,3,4,1,1,3,3000000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1000,15000,190000,0,0,1,384701.07409
939173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,1,2,2,2,3000,2,5,4,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
939176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,2,4,1,3,1,5000,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,1,222412.41173
939177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,2,2500,1,2,4,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
939180,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,,,2,,2,,,3,3,2,2,3,3000,2,1,2,2,1,,,,2,0,900,0,0,0,0,10000,1414.9057143,0,0,0,0,0,0,1,62500
939181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,3,,10000,2,5,2,2,3,100000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,9954.0069985,0,0,0,0,0,0,0,1,28432.44299
939188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,3000,1,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17540.2868
939190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,3,10000,1,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3900
939194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,2,,,2,4,1,1,1,4000,1,2,3,2,2,2,2,1,2,0,0,0,0,0,0,0,6970.8651255,0,0,0,0,0,0,1,25825.733564
939210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,20000,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13500
939215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,2,,,2,3,2,2,3,10000,2,4,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,1,2002
939222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,99,2,,3,,15000,1,3,1,2,3,500000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,501000,0,0,0,0,0,0,1,0
939235,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,,2,,2,,,4,4,1,1,3,100000,2,3,2,2,2,2,2,2,2,0,0,0,0,100000,20000,0,0,0,20000,0,0,0,0,1,300000
939240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,4,2,3,3,2,7000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
939260,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,1,60000,,2,4,1,1,1,150000,1,3,2,2,2,2,2,2,2,0,250000,0,0,0,0,0,50000,50000,0,0,0,0,0,1,350000
939261,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,,,2,,2,,,3,4,1,3,1,10000,2,2,2,2,2,2,1,,2,0,271623.17281,0,0,0,0,0,249357.09091,0,0,0,0,0,0,1,550036.70524
939263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,1,40000,,3,3,1,1,2,200000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,700000,0,0,0,0,0,0,1,150000
939264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,10000,1,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
939266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,20000,1,3,2,1,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
939271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,2,5000,2,4,4,3,2,1,,,2,8000,0,0,0,0,7000,0,0,0,0,0,0,0,0,2,0
939272,1,0,1,0,1,1,1,1,0,0,1,1,0,0,4,,,2,,2,,,4,4,1,1,1,300000,2,1,3,2,2,2,2,1,2,98747.031833,0,15829.89366,0,15709.1322,26703.942578,4863.371939,4782.1969817,0,0,218.2810618,1056.5471268,0,0,1,77302.702413
939278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,2,1300,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000
939282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,2,10000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4993.4881485
939293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,1000,2,4,4,3,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,2000,2,4,4,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
939300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,2,,2,,,4,2,2,2,3,100000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,300.83856078,0,0,0,0,1,16254.13144
939302,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,1,10000,,2,1,1,3,3,200000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,23973.390722,111331.17413,0,0,0,0,0,1,204802.68896
939305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,5,1,1,1,18000,2,3,2,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290000
939308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,2,250000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34134.00745
939311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,1,1800,2,2,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50305.777922
939312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,2,3000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510000
939315,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,2,,2,,,4,4,1,1,1,50000,1,3,2,2,2,2,2,1,2,152140.43253,0,0,0,0,0,0,0,2000,0,0,45000,0,0,1,984630.12905
939320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,,2,,2,,,4,4,1,1,2,100000,1,3,3,2,2,2,1,,2,0,0,0,0,0,0,0,15634.047879,0,0,0,0,0,0,1,20000
939322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,100000,1,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,477788.40331
939326,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,100000,2,1,2,3,1,,,,2,0,0,4518.098258,0,0,0,0,0,4454.4095349,0,0,0,0,0,1,46439.258083
939334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,2,3,2000,2,4,4,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
939335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,30000,1,1,2,4,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8770.0749751
939336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,150000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37414.822677
939343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,2,100000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200000
939346,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,,,2,,3,,5000,2,2,2,1,2,500000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,8449473.9792,0,0,0,0,6782.6748123,0,1,120490.623
939347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,50,50,2,,1,5000,,2,4,1,1,2,100000,1,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,579.54870293,0,0,0,0,0,0,1,4835.4971408
939348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,2,,,2,3,1,1,1,2000,1,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,668.56406382,0,1,3606.9795429
939354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,100000,2,1,1,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3278.9255907
939356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,,2,,2,,,4,3,2,2,2,30000,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,1,17115.49762
939358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,2,2,2,5000,1,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23000
939363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,10000,2,3,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
939376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,4,4,1,1,2,25000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,15447.484571,0,0,0,0,0,1,5062.7843055
939384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,200000,3,4,2,2,2,200000,1,3,2,2,1,,,,2,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,1,250000
939390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,15000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
939392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,2,2,3,20000,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
939393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,3,2,3,50000,1,1,2,2,2,2,2,1,2,0,404.29208268,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
939409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,5000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26600
939412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,3,3,10000,2,2,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9400
939424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,5000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000
939479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,2,3,1,1,1,2000,2,4,4,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4676.2025228
939522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,2,4,1,1,1,10000,2,3,1,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14251.72457
939523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,1,30000,1,4,4,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116939.35361
939527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,5,1,1,3,50000,2,3,3,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6038951.8941
939528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,1,5,1,1,1,5000,1,4,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124322.16679
939529,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,,,2,,4,,,2,3,1,1,2,5000,1,4,4,3,1,,,,2,0,0,100000,28981.099284,0,0,0,0,9099.7007873,0,0,0,0,0,1,221917.34791
939606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,1,1,2,3,5000,1,3,2,2,2,2,2,2,2,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130000
939624,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2,,,2,,1,30000,,1,4,1,1,3,100000,1,3,2,2,2,2,2,2,1,0,0,0,10000,0,669.44096456,7534.0813977,60000,107000,0,0,0,0,0,1,235000
939626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,1800,2,4,4,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
939640,0,1,0,1,0,1,1,0,1,0,0,0,0,0,,,,2,,3,,10000,4,3,2,2,2,10000,1,3,2,2,2,2,2,2,2,0,53398.681724,0,25677.460631,0,15248.127638,233478.57632,0,54109.817215,0,0,0,0,0,1,2937.2681264
939656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,3,2,2,5000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200
939671,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,1,3500,1,2,1,2,2,2,2,2,2,0,0,305.59929832,0,0,0,177.85647659,0,0,0,0,0,0,0,1,8000
939677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,2,1,20000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27901.06243
939686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,3,3,1,1,1,20000,2,3,2,2,1,,,,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38054.6044
939691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,4000,2,,,4,2,3,2,3,45000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16565.436486
939692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,6000,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000
939706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,2,,2,,,2,4,2,2,2,100000,2,2,1,1,1,,,,2,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,1,100000
939710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,3,1,1,1,50000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100000
939718,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,2,,3,,50000,1,5,3,3,2,100000,1,3,2,2,2,2,2,1,2,0,150000,0,0,0,0,55000,0,150000,0,0,0,0,0,1,1000
939732,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,1,3000,,2,3,1,1,1,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,50000,40000,0,0,0,0,0,1,1500
939740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,4000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4186.5029122
939743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,12000,2,2,2,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000
939761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,3,2500,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000
939762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,10000,4,3,3,3,2,30000,2,3,3,2,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
939764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,3500,2,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
939779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,2,20000,1,3,2,2,1,,,,2,0,7808723.6979,0,0,0,0,0,0,0,0,0,0,0,0,1,129760.0327
939780,0,0,0,1,0,1,0,0,0,0,1,0,0,1,,,,2,,2,,,3,3,1,1,3,100000,1,3,2,3,2,2,2,2,2,0,0,0,155000,0,1000,0,0,0,0,120000,0,0,120000,1,8000
939802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,2000,4,4,1,1,2,1200,1,2,1,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
939805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,3,3,3500,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500
939808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,4,2,3,3,3,15000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
939812,0,1,0,1,0,1,1,1,1,0,0,0,0,0,2,,,2,,3,,40000,3,3,2,2,2,200000,2,3,2,2,2,2,1,,2,0,50000,0,30000,0,40000,1000,80000,30000,0,0,0,0,0,1,60000
939817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,1,2,2,2,2,100000,2,2,2,2,2,2,1,,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130000
939868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,1,1,2,2,2,2500,2,2,3,1,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
939895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,1,160000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160000
939909,0,1,0,0,0,1,1,1,1,0,0,0,0,0,4,,,1,4000,2,,,3,3,3,3,3,1000000,1,3,2,2,2,2,2,2,2,0,2400000,0,0,0,1000,1000,500,500,0,0,0,0,0,1,60000
939911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,5,2,2,1,2000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11688.223664
939925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,3,4,2,1,2,20000,2,2,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,950
939928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,1,1500,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
939962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,1,40000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5058.5635913
939963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,2,,1,3000,,2,3,1,1,3,200000,1,3,2,2,2,2,1,,2,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,1,120000
939966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,4,1,1,1,10000,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26859.754117
939985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,1,500,1,4,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65746.358453
